50, 75, 100, 125, 150
225.20808343262533, 229.42885306782588, 230.9602806317781, 228.79955264120574, 254.9292744324514
201.75477350846737, 200.55478249664583, 198.431242902245, 194.97250091864078, 193.39794844244963
0.2493063885579155, 0.2352371564405803, 0.230132397894073, 0.2373348245293141, 0.15023575189182875
0.32748408830510883, 0.33148405834451383, 0.3385625236591833, 0.3500916636045308, 0.3553401718585011
0.23510918434477973, 0.22398572715094023, 0.19550648107412585, 0.2266016780333115, 0.13534049448286878
0.2706021948776191, 0.2521143003750403, 0.26496187072830635, 0.25343454427331796, 0.17257863800526874
0.24483968253968252, 0.23059894179894186, 0.21449479166666663, 0.23453801587301595, 0.22823444444444455
0.46483288501541115, 0.46602657445713247, 0.4666399544866637, 0.46319640761341185, 0.4688074408895456
0.23145749447751943, 0.24738410050468104, 0.2725189588279612, 0.29476374346140705, 0.3054257665344849
