1, 1.5, 2, 2.5, 3
221.2348231572297, 225.94558022032388, 230.9602806317781, 232.9272257258669, 236.74950285709573
181.65288298261714, 188.11846255616155, 198.431242902245, 200.60608958207712, 205.321813739242
0.262550589475901, 0.24684806593225367, 0.230132397894073, 0.22357591424711043, 0.2108349904763475
0.39449039005794284, 0.3729384581461283, 0.3385625236591833, 0.33131303472640944, 0.3155939542025268
0.23143469931451094, 0.2347721960682186, 0.19550648107412585, 0.21036154384574282, 0.20004013064914145
0.3092244247179862, 0.2820712731239938, 0.26496187072830635, 0.24339746984916175, 0.22702728021715643
0.20598277310924384, 0.2270966666666669, 0.21449479166666663, 0.2436595238095238, 0.21469583333333328
0.4617757768348732, 0.4713016872111327, 0.4666399544866637, 0.4689667909429361, 0.4744919574502896
0.421458811755362, 0.3474961248208547, 0.2725189588279612, 0.23748603396832585, 0.20714501138936048
